paper_id	name	clean_name	speakers/authors	author_list	num_authors	type	title_length_chars	title_length_words	abstract_length_chars	abstract_length_words	abstract_readability	total_text_length	total_word_count	paper_keywords	topic_cluster	cluster_theme	cluster_similarity	cluster_uniqueness	avg_similarity_to_others	novelty_score	impact_score	combined_score
4276	REVE: A Foundation Model for EEG - Adapting to Any Setup with Large-Scale Pretraining on 25,000 Subjects	REVE: A Foundation Model for EEG - Adapting to Any Setup with Large-Scale Pretraining on 25,000 Subjects	Yassine El Ouahidi, Jonathan Lys, Philipp Thölke, Nicolas Farrugia, Bastien Pasdeloup, Vincent Gripon, Karim Jerbi, Giulia Lioi	['Yassine El Ouahidi', 'Jonathan Lys', 'Philipp Thölke', 'Nicolas Farrugia', 'Bastien Pasdeloup', 'Vincent Gripon', 'Karim Jerbi', 'Giulia Lioi']	8	Poster	104	17	1428	190	0.0	1532	207	eeg; signals; data; models; temporal	10	Deep Learning Architecture	0.6349	0.6119	0.3176	12.960448503494263	10.0	22.960448503494263
5610	VaMP: Variational Multi-Modal Prompt Learning	VaMP: Variational Multi-Modal Prompt Learning	Silin Cheng, Kai Han	['Silin Cheng', 'Kai Han']	2	Poster	45	5	1325	170	0.0	1370	175	prompt; multi; learning; model; framework	5	Computer Vision	0.7878	0.4411	0.4183	22.848928689956665	0.0	22.848928689956665
4617	SEMPO: Lightweight Foundation Models for Time Series Forecasting	SEMPO: Lightweight Foundation Models for Time Series Forecasting	Hui He, Guansong Pang, Kun Yi, Yuanchi Ma, Qi Zhang, Zhendong Niu	['Hui He', 'Guansong Pang', 'Kun Yi', 'Yuanchi Ma', 'Qi Zhang', 'Zhendong Niu']	6	Poster	64	8	1623	199	0.0	1687	207	time; scale; datasets; training; large	13	Deep Learning Architecture	0.6411	0.5705	0.3068	12.935506343841553	9.5	22.435506343841553
4840	SSTAG: Structure-Aware Self-Supervised Learning Method for Text-Attributed Graphs	SSTAG: Structure-Aware Self-Supervised Learning Method for Text-Attributed Graphs	Ruyue Liu, Rong Yin, Xiangzhen Bo, Xiaoshuai Hao, Yong Liu, Jinwen Zhong, Can Ma, Weiping Wang	['Ruyue Liu', 'Rong Yin', 'Xiangzhen Bo', 'Xiaoshuai Hao', 'Yong Liu', 'Jinwen Zhong', 'Can Ma', 'Weiping Wang']	8	Poster	81	8	1713	213	0.0	1794	221	graph; large; models; learning; text	6	Graph Learning	0.7973	0.4781	0.3368	19.810677528381348	2.5	22.310677528381348
1136	Data Selection Matters: Towards Robust Instruction Tuning of Large Multimodal Models	Data Selection Matters: Towards Robust Instruction Tuning of Large Multimodal Models	Xu Yang, Chen Liu, Ying Wei	['Xu Yang', 'Chen Liu', 'Ying Wei']	3	Poster	84	11	1164	154	0.0	1248	165	data; robust; tuning; training; dataset	5	Computer Vision	0.8041	0.4295	0.4137	22.283777713775635	0.0	22.283777713775635
734	Can Large Language Models Help Multimodal Language Analysis? MMLA: A Comprehensive Benchmark	Can Large Language Models Help Multimodal Language Analysis? MMLA: A Comprehensive Benchmark	Hanlei Zhang, zhuohang li, Yeshuang Zhu, Hua Xu, Peiwu Wang, Haige Zhu, Jie Zhou, Jinchao Zhang	['Hanlei Zhang', 'zhuohang li', 'Yeshuang Zhu', 'Hua Xu', 'Peiwu Wang', 'Haige Zhu', 'Jie Zhou', 'Jinchao Zhang']	8	Poster	92	12	1278	167	0.0	1370	179	multimodal; language; models; human; large	5	Computer Vision	0.7026	0.5017	0.3228	22.189714670181274	0.0	22.189714670181274
3521	One Prompt Fits All: Universal Graph Adaptation for Pretrained Models	One Prompt Fits All: Universal Graph Adaptation for Pretrained Models	Yongqi Huang, Jitao Zhao, Dongxiao He, Xiaobao Wang, Yawen Li, Yuxiao Huang, Di Jin, Zhiyong Feng	['Yongqi Huang', 'Jitao Zhao', 'Dongxiao He', 'Xiaobao Wang', 'Yawen Li', 'Yuxiao Huang', 'Di Jin', 'Zhiyong Feng']	8	Poster	69	10	1599	208	0.0	1668	218	graph; models; level; learning; existing	6	Graph Learning	0.7222	0.5277	0.3402	7.1113433837890625	15.0	22.111343383789062
92	A Closer Look at TabPFN v2: Understanding Its Strengths and Extending Its Capabilities	A Closer Look at TabPFN v2: Understanding Its Strengths and Extending Its Capabilities	Han-Jia Ye, Si-Yang Liu, Wei-Lun (Harry) Chao	['Han-Jia Ye', 'Si-Yang Liu', 'Wei-Lun (Harry) Chao']	3	Poster	86	13	1386	183	0.0	1472	196	v2; high; s; models; datasets	10	Deep Learning Architecture	0.7296	0.5537	0.3929	14.581422090530396	7.5	22.081422090530396
4518	SciArena: An Open Evaluation Platform for Foundation Models in Scientific Literature Tasks	SciArena: An Open Evaluation Platform for Foundation Models in Scientific Literature Tasks	Yilun Zhao, Kaiyan Zhang, Tiansheng Hu, Sihong Wu, Ronan Le Bras, Yixin Liu, Robert Tang, Joseph Chee Chang, Jesse Dodge, Jonathan Bragg, Chen Zhao, Hanna Hajishirzi, Doug Downey, Arman Cohan	['Yilun Zhao', 'Kaiyan Zhang', 'Tiansheng Hu', 'Sihong Wu', 'Ronan Le Bras', 'Yixin Liu', 'Robert Tang', 'Joseph Chee Chang', 'Jesse Dodge', 'Jonathan Bragg', 'Chen Zhao', 'Hanna Hajishirzi', 'Doug Downey', 'Arman Cohan']	14	Poster	90	12	1584	207	0.0	1674	219	model; benchmark; tasks; based; diverse	14	Optimization & Training	0.5871	0.6061	0.255	10.65156102180481	11.3	21.95156102180481
4277	Revealing Multimodal Causality with Large Language Models	Revealing Multimodal Causality with Large Language Models	Jin Li, Shoujin Wang, Qi Zhang, Feng Liu, Tongliang Liu, Longbing Cao, Shui Yu, Fang Chen	['Jin Li', 'Shoujin Wang', 'Qi Zhang', 'Feng Liu', 'Tongliang Liu', 'Longbing Cao', 'Shui Yu', 'Fang Chen']	8	Poster	57	7	1520	197	0.0	1577	204	multimodal; causal; discovery; data; reasoning	10	Deep Learning Architecture	0.525	0.6793	0.2665	21.90001630783081	0.0	21.90001630783081
1432	Dual Prototype-Enhanced Contrastive Framework for Class-Imbalanced Graph Domain Adaptation	Dual Prototype-Enhanced Contrastive Framework for Class-Imbalanced Graph Domain Adaptation	Xin Ma, Yifan Wang, Siyu Yi, Wei Ju, Junyu Luo, Yusheng Zhao, Xiao Luo, Jiancheng Lv	['Xin Ma', 'Yifan Wang', 'Siyu Yi', 'Wei Ju', 'Junyu Luo', 'Yusheng Zhao', 'Xiao Luo', 'Jiancheng Lv']	8	Poster	90	9	1457	195	0.0	1547	204	graph; domain; class; source; learning	6	Graph Learning	0.6948	0.5458	0.3082	16.720877408981323	5.0	21.720877408981323
3249	Motion4D: Learning 3D-Consistent Motion and Semantics for 4D Scene Understanding	Motion4D: Learning 3D-Consistent Motion and Semantics for 4D Scene Understanding	Haoran Zhou, Gim Hee Lee	['Haoran Zhou', 'Gim Hee Lee']	2	Poster	80	10	1540	207	0.0	1620	217	semantic; optimization; models; framework; based	1	Computer Vision	0.7283	0.5058	0.2921	11.586906909942627	10.0	21.586906909942627
3990	Provable Sample-Efficient Transfer Learning Conditional Diffusion Models via Representation Learning	Provable Sample-Efficient Transfer Learning Conditional Diffusion Models via Representation Learning	Ziheng Cheng, Tianyu Xie, Shiyue Zhang, Cheng Zhang	['Ziheng Cheng', 'Tianyu Xie', 'Shiyue Zhang', 'Cheng Zhang']	4	Poster	100	10	942	130	0.0	1042	140	transfer; learning; tasks; models; paper	8	Optimization & Training	0.6111	0.6442	0.3425	11.555635452270508	10.0	21.555635452270508
3923	PRIMT: Preference-based Reinforcement Learning with Multimodal Feedback and Trajectory Synthesis from Foundation Models	PRIMT: Preference-based Reinforcement Learning with Multimodal Feedback and Trajectory Synthesis from Foundation Models	Ruiqi Wang, Dezhong Zhao, Ziqin Yuan, Tianyu Shao, Guohua Chen, Dominic Kao, Sungeun Hong, Byung-Cheol Min	['Ruiqi Wang', 'Dezhong Zhao', 'Ziqin Yuan', 'Tianyu Shao', 'Guohua Chen', 'Dominic Kao', 'Sungeun Hong', 'Byung-Cheol Min']	8	Poster	119	13	1349	171	0.0	1468	184	reward; models; language models; language; based	7	Reinforcement Learning	0.7655	0.4789	0.3593	16.437997817993164	5.0	21.437997817993164
5453	Unbiased Prototype Consistency Learning for Multi-Modal and Multi-Task Object Re-Identification	Unbiased Prototype Consistency Learning for Multi-Modal and Multi-Task Object Re-Identification	Zhongao Zhou, Bin Yang, Wenke Huang, Jun Chen, Mang Ye	['Zhongao Zhou', 'Bin Yang', 'Wenke Huang', 'Jun Chen', 'Mang Ye']	5	Poster	95	10	1640	197	0.0	1735	207	modal; multi; modality; task; object	10	Deep Learning Architecture	0.6594	0.5968	0.3295	19.362331867218018	1.8	21.16233186721802
4024	QoQ-Med: Building Multimodal Clinical Foundation Models with Domain-Aware GRPO Training	QoQ-Med: Building Multimodal Clinical Foundation Models with Domain-Aware GRPO Training	David Dai, Peilin Chen, Chanakya Ekbote, Paul Pu Liang	['David Dai', 'Peilin Chen', 'Chanakya Ekbote', 'Paul Pu Liang']	4	Poster	87	10	1328	179	0.0	1415	189	training; data; domain; reasoning; performance	5	Computer Vision	0.7131	0.4942	0.4101	16.147481679916382	5.0	21.147481679916382
2595	Iterative Foundation Model Fine-Tuning on Multiple Rewards	Iterative Foundation Model Fine-Tuning on Multiple Rewards	Pouya M. Ghari, simone sciabola, Ye Wang	['Pouya M. Ghari', 'simone sciabola', 'Ye Wang']	3	Poster	58	7	1054	138	0.0	1112	145	tuning; fine; learning; models; using	7	Reinforcement Learning	0.6001	0.592	0.2917	10.599505424499512	10.5	21.09950542449951
2147	Geometry-Aware Collaborative Multi-Solutions Optimizer for Model Fine-Tuning with Parameter Efficiency	Geometry-Aware Collaborative Multi-Solutions Optimizer for Model Fine-Tuning with Parameter Efficiency	Van-Anh Nguyen, Trung Le, Mehrtash Harandi, Ehsan Abbasnejad, Thanh-Toan Do, Dinh Phung	['Van-Anh Nguyen', 'Trung Le', 'Mehrtash Harandi', 'Ehsan Abbasnejad', 'Thanh-Toan Do', 'Dinh Phung']	6	Poster	102	10	728	92	0.0	830	102	performance; framework; learning; knowledge; specific	0	Generative Models	0.6545	0.6011	0.3686	12.382026672363281	8.6	20.982026672363283
810	ChemPile: A 250 GB Diverse and Curated Dataset for Chemical Foundation Models	ChemPile: A 250 GB Diverse and Curated Dataset for Chemical Foundation Models	Adrian Mirza, Nawaf Alampara, Martiño Ríos-García, Mohamed Abdelalim, Jack Butler, Bethany Connolly, Tunca Dogan, Marianna Nezhurina, Bünyamin Şen, Santosh Tirunagari, Mark Worrall, Adamo Young, Philippe Schwaller, Michael Pieler, Kevin Maik Jablonka	['Adrian Mirza', 'Nawaf Alampara', 'Martiño Ríos-García', 'Mohamed Abdelalim', 'Jack Butler', 'Bethany Connolly', 'Tunca Dogan', 'Marianna Nezhurina', 'Bünyamin Şen', 'Santosh Tirunagari', 'Mark Worrall', 'Adamo Young', 'Philippe Schwaller', 'Michael Pieler', 'Kevin Maik Jablonka']	15	Poster	77	12	1640	204	0.0	1717	216	diverse; data; models; human; training	0	Generative Models	0.5279	0.6787	0.2774	10.888392210006714	10.0	20.888392210006714
1090	CSBrain: A Cross-scale Spatiotemporal Brain Foundation Model for EEG Decoding	CSBrain: A Cross-scale Spatiotemporal Brain Foundation Model for EEG Decoding	Yuchen Zhou, Jiamin Wu, Zichen Ren, Zhouheng Yao, Weiheng Lu, Kunyu Peng, Qihao Zheng, Chunfeng Song, Wanli Ouyang, Chao Gou	['Yuchen Zhou', 'Jiamin Wu', 'Zichen Ren', 'Zhouheng Yao', 'Weiheng Lu', 'Kunyu Peng', 'Qihao Zheng', 'Chunfeng Song', 'Wanli Ouyang', 'Chao Gou']	10	Poster	77	10	1991	250	0.0	2068	260	scale; cross; task; models; tasks	10	Deep Learning Architecture	0.661	0.5958	0.297	10.356029272079468	10.5	20.856029272079468
5205	TiRex: Zero-Shot Forecasting Across Long and Short Horizons with Enhanced In-Context Learning	TiRex: Zero-Shot Forecasting Across Long and Short Horizons with Enhanced In-Context Learning	Andreas Auer, Patrick Podest, Daniel Klotz, Sebastian Böck, Günter Klambauer, Sepp Hochreiter	['Andreas Auer', 'Patrick Podest', 'Daniel Klotz', 'Sebastian Böck', 'Günter Klambauer', 'Sepp Hochreiter']	6	Poster	93	12	1515	202	0.0	1608	214	forecasting; state; time; learning; models	13	Deep Learning Architecture	0.6703	0.5508	0.3549	18.818665981292725	2.0	20.818665981292725
5646	VidEmo: Affective-Tree Reasoning for Emotion-Centric Video Foundation Models	VidEmo: Affective-Tree Reasoning for Emotion-Centric Video Foundation Models	Zhicheng Zhang, Weicheng Wang, Yongjie Zhu, Wenyu Qin, Pengfei Wan, Di ZHANG, Jufeng Yang	['Zhicheng Zhang', 'Weicheng Wang', 'Yongjie Zhu', 'Wenyu Qin', 'Pengfei Wan', 'Di ZHANG', 'Jufeng Yang']	7	Poster	76	8	1636	203	0.0	1712	211	emotion; models; approach; tasks; learning	5	Computer Vision	0.6897	0.5109	0.3307	13.241269588470459	7.5	20.74126958847046
1111	CyIN: Cyclic Informative Latent Space for Bridging Complete and Incomplete Multimodal Learning	CyIN: Cyclic Informative Latent Space for Bridging Complete and Incomplete Multimodal Learning	Ronghao Lin, Qiaolin He, Sijie Mai, Ying Zeng, Aolin Xiong, Li Huang, Yap-peng Tan, Haifeng Hu	['Ronghao Lin', 'Qiaolin He', 'Sijie Mai', 'Ying Zeng', 'Aolin Xiong', 'Li Huang', 'Yap-peng Tan', 'Haifeng Hu']	8	Poster	94	12	1513	199	0.0	1607	211	multimodal; learning; performance; trained; models	10	Deep Learning Architecture	0.71	0.5657	0.3575	20.660030364990234	0.0	20.660030364990234
5622	Variational Supervised Contrastive Learning	Variational Supervised Contrastive Learning	Ziwen Wang, Jiajun Fan, Thao Nguyen, Heng Ji, Ge Liu	['Ziwen Wang', 'Jiajun Fan', 'Thao Nguyen', 'Heng Ji', 'Ge Liu']	5	Poster	43	4	1641	204	0.0	1684	208	learning; performance; latent; image; distribution	10	Deep Learning Architecture	0.7244	0.5569	0.3877	20.602380514144897	0.0	20.602380514144897
5169	This Time is Different: An Observability Perspective on Time Series Foundation Models	This Time is Different: An Observability Perspective on Time Series Foundation Models	Ben Cohen, Emaad Khwaja, Youssef Doubli, Salahidine Lemaachi, Chris Lettieri, Charles Masson, Hugo Miccinilli, Elise Ramé, Qiqi Ren, Afshin Rostamizadeh, Jean du Terrail, Anna-Monica Toon, Kan Wang, Stephan Xie, Zongzhe Xu, Viktoriya Zhukova, David Asker, Ameet Talwalkar, Othmane Abou-Amal	['Ben Cohen', 'Emaad Khwaja', 'Youssef Doubli', 'Salahidine Lemaachi', 'Chris Lettieri', 'Charles Masson', 'Hugo Miccinilli', 'Elise Ramé', 'Qiqi Ren', 'Afshin Rostamizadeh', 'Jean du Terrail', 'Anna-Monica Toon', 'Kan Wang', 'Stephan Xie', 'Zongzhe Xu', 'Viktoriya Zhukova', 'David Asker', 'Ameet Talwalkar', 'Othmane Abou-Amal']	19	Poster	85	12	1034	144	0.0	1119	156	data; s; evaluation; model; introduce	10	Deep Learning Architecture	0.4815	0.7061	0.2522	11.074050903320312	9.5	20.574050903320312
5636	VESSA: Video-based Efficient SSL Adaptation	VESSA: Video-based Efficient SSL Adaptation	Jesimon Barreto, Carlos Caetano, Andre Araujo, William Schwartz	['Jesimon Barreto', 'Carlos Caetano', 'Andre Araujo', 'William Schwartz']	4	Poster	43	5	1303	176	0.0	1346	181	models; foundation; learning; tasks; new	5	Computer Vision	0.7335	0.4797	0.3718	13.066042423248291	7.5	20.56604242324829
1560	Effortless, Simulation-Efficient Bayesian Inference using Tabular Foundation Models	Effortless, Simulation-Efficient Bayesian Inference using Tabular Foundation Models	Julius Vetter, Manuel Gloeckler, Daniel Gedon, Jakob H Macke	['Julius Vetter', 'Manuel Gloeckler', 'Daniel Gedon', 'Jakob H Macke']	4	Poster	83	8	1474	208	0.0	1557	216	inference; data; problems; models; training	0	Generative Models	0.6485	0.6048	0.3326	10.40610647201538	10.0	20.40610647201538
4516	scGeneScope: A Treatment-Matched Single Cell Imaging and Transcriptomics Dataset and Benchmark for Treatment Response Modeling	scGeneScope: A Treatment-Matched Single Cell Imaging and Transcriptomics Dataset and Benchmark for Treatment Response Modeling	Joel Dapello, Marcel Nassar, Ridvan Eksi, Ban Wang, Jules Gagnon-Marchand, Kenneth Gao, akram Baharlouei, Kyra Thrush, Nina Riehs, Amy Peterson, Aniket Tolpadi, Abhejit Rajagopal, Henry Miller, Ashley Conard, David Alvarez-Melis, Rory Stark, Simone Bianco, Morgan Levine, Ava Amini, Alex X Lu, Nicolo Fusi, Ravi Pandya, Valentina Pedoia, Hana El-Samad	['Joel Dapello', 'Marcel Nassar', 'Ridvan Eksi', 'Ban Wang', 'Jules Gagnon-Marchand', 'Kenneth Gao', 'akram Baharlouei', 'Kyra Thrush', 'Nina Riehs', 'Amy Peterson', 'Aniket Tolpadi', 'Abhejit Rajagopal', 'Henry Miller', 'Ashley Conard', 'David Alvarez-Melis', 'Rory Stark', 'Simone Bianco', 'Morgan Levine', 'Ava Amini', 'Alex X Lu', 'Nicolo Fusi', 'Ravi Pandya', 'Valentina Pedoia', 'Hana El-Samad']	24	Poster	126	15	1997	260	0.0	2123	275	methods; models; data; learning; quality	10	Deep Learning Architecture	0.5237	0.6801	0.2606	15.405000925064087	5.0	20.405000925064087
4981	SynCL: A Synergistic Training Strategy with Instance-Aware Contrastive Learning for End-to-End Multi-Camera 3D Tracking	SynCL: A Synergistic Training Strategy with Instance-Aware Contrastive Learning for End-to-End Multi-Camera 3D Tracking	Shubo Lin, Yutong Kou, Zirui Wu, Shaoru Wang, Bing Li, Weiming Hu, Jin Gao	['Shubo Lin', 'Yutong Kou', 'Zirui Wu', 'Shaoru Wang', 'Bing Li', 'Weiming Hu', 'Jin Gao']	7	Poster	119	14	1586	207	0.0	1705	221	attention; based; object; task; learning	5	Computer Vision	0.6493	0.5396	0.3306	20.4026780128479	0.0	20.4026780128479
4622	Separating the 'what' and 'how' of compositional computation to enable reuse and continual learning	Separating the 'what' and 'how' of compositional computation to enable reuse and continual learning	Haozhe Shan, Sun Minni, Lea Duncker	['Haozhe Shan', 'Sun Minni', 'Lea Duncker']	3	Poster	99	14	1878	269	0.0	1977	283	learning; tasks; new; task; model	10	Deep Learning Architecture	0.6514	0.6017	0.3529	20.39454460144043	0.0	20.39454460144043
5563	Unlocking Multimodal Mathematical Reasoning via Process Reward Model	Unlocking Multimodal Mathematical Reasoning via Process Reward Model	Ruilin Luo, Zhuofan Zheng, Yifan Wang, Xinzhe Ni, Zicheng Lin, Songtao Jiang, Yiyao Yu, Chufan Shi, Ruihang Chu, Lei Wang, Jin zeng, Yujiu Yang	['Ruilin Luo', 'Zhuofan Zheng', 'Yifan Wang', 'Xinzhe Ni', 'Zicheng Lin', 'Songtao Jiang', 'Yiyao Yu', 'Chufan Shi', 'Ruihang Chu', 'Lei Wang', 'Jin zeng', 'Yujiu Yang']	12	Poster	68	8	1660	217	0.0	1728	225	multimodal; process; reasoning; large; quality	3	Reinforcement Learning	0.7958	0.4435	0.3911	20.3169367313385	0.0	20.3169367313385
2041	FUDOKI: Discrete Flow-based Unified Understanding and Generation via Kinetic-Optimal Velocities	FUDOKI: Discrete Flow-based Unified Understanding and Generation via Kinetic-Optimal Velocities	Jin Wang, Yao Lai, Aoxue Li, Shifeng Zhang, Jiacheng Sun, Ning Kang, Chengyue Wu, Zhenguo Li, Ping Luo	['Jin Wang', 'Yao Lai', 'Aoxue Li', 'Shifeng Zhang', 'Jiacheng Sun', 'Ning Kang', 'Chengyue Wu', 'Zhenguo Li', 'Ping Luo']	9	Poster	95	10	1552	202	0.0	1647	212	generation; based; image; models; visual	5	Computer Vision	0.8028	0.4303	0.4114	20.288666486740112	0.0	20.288666486740112
3400	NeuroRenderedFake: A Challenging Benchmark to Detect Fake Images Generated by Advanced Neural Rendering Methods	NeuroRenderedFake: A Challenging Benchmark to Detect Fake Images Generated by Advanced Neural Rendering Methods	Chengdong Dong, B. V. K. Vijaya Kumar, Zhenyu Zhou, Ajay Kumar	['Chengdong Dong', 'B. V. K. Vijaya Kumar', 'Zhenyu Zhou', 'Ajay Kumar']	4	Poster	111	14	1734	234	0.0	1845	248	fake; images; neural; generative; image	4	Generative Models	0.6841	0.536	0.2962	20.26378107070923	0.0	20.26378107070923
2492	In-Context Compositional Learning vis Sparse Coding Transformer	In-Context Compositional Learning vis Sparse Coding Transformer	Wei Chen, Jingxi Yu, Zichen Miao, Qiang Qiu	['Wei Chen', 'Jingxi Yu', 'Zichen Miao', 'Qiang Qiu']	4	Poster	63	7	1872	258	0.0	1935	265	compositional; coefficients; tasks; generalization; reasoning	13	Deep Learning Architecture	0.6916	0.5365	0.3642	20.233723878860474	0.0	20.233723878860474
4566	SegGraph: Leveraging Graphs of SAM Segments for Few-Shot 3D Part Segmentation	SegGraph: Leveraging Graphs of SAM Segments for Few-Shot 3D Part Segmentation	Yueyang Hu, Haiyong Jiang, Haoxuan Song, Jun Xiao, Hao Pan	['Yueyang Hu', 'Haiyong Jiang', 'Haoxuan Song', 'Jun Xiao', 'Hao Pan']	5	Poster	77	11	1591	212	0.0	1668	223	geometric; segment; features; graph; novel	1	Computer Vision	0.6995	0.5255	0.3059	12.702179908752441	7.5	20.20217990875244
819	CIDD: Collaborative Intelligence for Structure-Based Drug Design Empowered by LLMs	CIDD: Collaborative Intelligence for Structure-Based Drug Design Empowered by LLMs	Bowen Gao, Yanwen Huang, Yiqiao Liu, Wenxuan Xie, Bowei He, Haichuan Tan, Wei-Ying Ma, Ya-Qin Zhang, Yanyan Lan	['Bowen Gao', 'Yanwen Huang', 'Yiqiao Liu', 'Wenxuan Xie', 'Bowei He', 'Haichuan Tan', 'Wei-Ying Ma', 'Ya-Qin Zhang', 'Yanyan Lan']	9	Poster	82	10	1543	202	0.0	1625	212	reasoning; models; llm; value; specific	0	Generative Models	0.6159	0.6248	0.296	4.536545753479004	15.6	20.136545753479005
5364	Transfer Learning for Benign Overfitting in High-Dimensional Linear Regression	Transfer Learning for Benign Overfitting in High-Dimensional Linear Regression	Yeichan Kim, Ilmun Kim, Seyoung Park	['Yeichan Kim', 'Ilmun Kim', 'Seyoung Park']	3	Poster	78	9	1172	154	0.0	1250	163	data; learning; leveraging; generalization; demonstrate	8	Optimization & Training	0.7275	0.5759	0.3481	10.090086936950684	10.0	20.090086936950684
2140	GeoLink: Empowering Remote Sensing Foundation Model with OpenStreetMap Data	GeoLink: Empowering Remote Sensing Foundation Model with OpenStreetMap Data	Lubin Bai, Xiuyuan Zhang, Siqi Zhang, Zepeng Zhang, Haoyu Wang, Wei Qin, Shihong Du	['Lubin Bai', 'Xiuyuan Zhang', 'Siqi Zhang', 'Zepeng Zhang', 'Haoyu Wang', 'Wei Qin', 'Shihong Du']	7	Poster	75	9	1676	222	0.0	1751	231	rs; data; multimodal; tasks; information	10	Deep Learning Architecture	0.6044	0.6306	0.2921	15.082238912582397	5.0	20.082238912582397
